Item,Transaction,Kuantitas
SPRINGBED BIGDREAM 180,1,1
RODA KAKI KULKAS,2,1
COOPER AXLO,1,1
PANCI SET 4 HAPPYFUN,2,2
TIMBANGAN CROWN 15KG,1,1
MANTEL ELMONDO ANAK,1,1
MASKER DUCKBIL PUTIH,1,1
ROYAL FOAM KAIN ZAKAT,1,1
PANCI SET 4 HAPPYFUN,2,1
TREMOS INDOGLASS 500ML,1,1
CUTER TRANSPARAN,1,1
MASKER DUCKBIL PUTIH,2,1
JEMURAN MENARA SHENAR,1,1
PEL PELAN NAGOYA,2,1
RAK PIRING JUMBO,3,1
TAPLAK MEJA EMAS,4,1
"OILPOTS STAINLESS 1,3L",5,1
CIMOL,6,1
SEBLAK WARNA 200G,7,1
PEL PELAN NAGOYA,1,1
MASKER EARLOOP 3PLY,1,1
CELENGAN SIZE M,1,1
RAK COSMIC 3SSN ABU,2,1
MASKER DUCKBIL PUTIH,1,1
KERANJANG PAJERO WARNA,1,2
MASKER EARLOOP 3PLY,1,2
BATAGOR MINI 200 GRAM,2,3
SIRUP ABC DUS,1,1
MASKER DUCKBIL PUTIH,2,1
SIRUP ABC DUS,1,1
MASKER DUCKBIL PUTIH,2,3
MASKER EARLOOP 3PLY,3,1
TEMPAT TISU KOTAK PANJANG,4,1
SIRUP ABC DUS,1,2
RAK SEPATU SUSUN 5 GSF,2,1
PANCI SET 4 HAPPYFUN,3,1
MILK POT UK16,1,1
ROYAL FOAM KAIN ZAKAT,2,1
TEKO SIUL HA4L,1,1
MASKER DUCKBIL PUTIH,2,1
BOTOL HYDRO LIONSTAR,1,1
BOTOL MINUM 750ML SL,2,1
DOUBLE PAN HAPPY CALL,1,1
MASKER DUCKBIL PUTIH,1,1
SIRUP ABC DUS,2,1
MAWAR LAUNDRY REFILL,1,1
TREMOS SOLARIS LION STAR,1,1
ROYAL FOAM KAIN ZAKAT,1,1
SIRUP ABC DUS,2,1
MASKER DUCKBIL PUTIH,3,1
GELAS MUG TTP 1 WARNA,4,1
KERANJANG PAJERO WARNA,5,1
SIRUP ABC DUS,1,1
BANTAL GULING CANON,2,2
BANTAL/GULING MAHKOTA MERAH,3,2
PANCI SET 4 HAPPYFUN,1,1
MASKER DUCKBIL PUTIH,1,4
RANTANG GOLDEN,1,3
MASKER DUCKBIL PUTIH,1,2
KERANJANG PAJERO WARNA,2,2
KERANJANG PAJERO WARNA,1,1
MASKER DUCKBIL PUTIH,1,1
GELAS MUG TTP 1 WARNA,2,1
SIRUP ABC DUS,1,2
RAK SEPATU SUSUN 5 GSF,1,1
KIPAS TANGAN GRADASI,1,1
SPRITE/FANTA/COLA,1,1
KOMPOR RINNAI 522A,1,1
LEMARI 4SSN FAWSLINE WARNA WARNI,1,1
SPRINGBED BIGDREAM 180,2,1
KAPSTOK WARNA,3,1
SPONS MANDI,4,1
SPREI ILLUSION 160,5,1
CELENGAN SIZE S,1,3
CELENGAN SIZE M,2,5
WAJAN WARNA GSF,1,1
PANGGANGAN LIPAT,1,1
PISAU SULTAN,1,2
PISAU SULTAN,1,1
MAGICOM MIYAKO 528,1,1
LEMARI LS2P KACA,1,2
TEPUNG IRUT,2,1
PANCI SET 4 HAPPYFUN,3,2
"OILPOTS STAINLESS 1,3L",1,1
TOPLES PUZZLE SET,2,1
BOTOL HYDRO LIONSTAR,3,1
TREMOS SOLARIS LION STAR,4,1
KAPSTOK NAGAMAS 8 KAIT,5,1
GELAS JUS PORTO,6,1
KERANJANG PAJERO WARNA,7,1
ROYAL FOAM KAIN ZAKAT,1,1
KIPAS TANGAN GRADASI,2,1
BOTOL MINUM BALING & BUNNY,3,1
TOPLES KACA 700ML,1,1
KESED MIE,1,1
SIRUP ABC DUS,1,1
MASKER DUCKBIL PUTIH,2,1
SETRIKA MASPION HA 110,1,1
SIRUP ABC DUS,1,1
MAGICOM COSMOS CRJ 3232,2,1
SETRIKA OMICO,3,1
GELAS BAMBO,4,1
BATU BATRE REMOT,5,3
TEFLON MAXIM 26,1,1
HANDUK MERAH PUTIH UK70,2,4
KIPAS MEJA KARAKTER WELHOME,1,1
TEPUNG IRUT,1,50
KERANJANG PAJERO WARNA,2,24
HANDUK KARAKTER ANAK,3,36
SPREI CALIFORNIA140X20,4,6
SPREI LADY ROSE 160X20,5,6
SPREI LADY ROSE 180x20,6,6
SPRITE/FANTA/COLA,7,35
LEMARI PIRING SLIDING PLUS LACI 6P,1,1
MAINAN ANGSA TARIK,1,1
JEPITAN BAJU WADAH,2,1
MANTEL ELMONDO KELELAWAR,3,1
SARUNG BUSA 180X20,1,1
KIPAS MEJA KARAKTER WELHOME,2,1
PIRING DINASTY KUPU 9,1,1
SPREI CALIFORNIA140X20,2,1
TEMPAT TISU KOTAK PANJANG,1,1
SPRINGBED BIGDREAM 180,1,1
KIPAS MIYAKO1627  KB,1,1
BUSA LIPAT 160,1,1
BAD COVER BONITA 180X200,1,1
SELIMUT LOVELLA 180X200,2,2
MASKER DUCKBIL ANAK,1,1
PANCI SET 4 HAPPYFUN,1,3
MAGICOM COSMOS 9308,1,1
SPREI LADY ROSE 180x20,1,1
MASKER DUCKBIL PUTIH,2,1
BANTAL/GULING MAHKOTA MERAH,3,1
WALLPAPER DINDING,4,4
KERTAS KADO,5,3
PIRING ROTAN PLASTIK,6,1
BANTAL/GULING KARAKTER,8,1
TIMBANGAN BADAN KECIL,9,1
SERBET/LAP PIRING,10,1
SPRITE/FANTA/COLA,11,2
JEMURAN ALUMINIUM STANDART WARNA,1,2
"OILPOTS STAINLESS 1,3L",1,1
BANTAL/GULING MAHKOTA MERAH,1,1
BATU BATRE REMOT,1,2
WAJAN WARNA GSF,2,1
LEMARI ACTIV KACA MASUK 3P,3,1
TIMBANGAN BADAN KECIL,4,1
SPRITE/FANTA/COLA,5,1
KACAMATA RENANG,1,1
MASKER EARLOOP 3PLY,2,1
SPREI HOME UK 160 & 180,1,1
SIRUP ABC DUS,1,2
KIPAS MIYAKO1627  KB,1,1
LEMARI LS2P KACA,1,1
WATER HEATERMATRIX,1,1
SELANG GAS,2,2
MAINAN ANGSA TARIK,3,1
SELANG SOWER,4,1
KRAN DOBEL SOWER SOLIGEN,5,1
KERANJANG PAJERO WARNA,1,1
KUDA KUDAAN,2,1
CANGKIR FRONTERA,1,3
TOPRON,1,2
HANDUK MERAH PUTIH UK70,2,1
PIRING DINASTY KUPU 9,1,1
SETRIKA COSMOS 3120 N,1,2
RAKET NYAMUK FAMILY HELPER,2,1
MAINAN ICE CREAM 901,3,1
MAINAN ICE CREAM 901,1,1
TEMPAT TISU KOTAK PANJANG,2,1
RAK SEPATU SUSUN 5 GSF,3,1
RANTANG JAGO STENLIS,4,1
KERANJANG PAJERO WARNA,1,2
KIPAS MIYAKO TYPE 1618 KB,1,1
CLUNNY SET,2,1
PIRING 2 WARNA,1,1
TREMOS ELEPHANT,2,1
SENDOK/GARPU BATIK,3,1
WALLPAPER DINDING,1,1
BATU BATRE REMOT,2,2
SANDAL NAKATA,1,1
KACAMATA RENANG,2,1
LEMARI LS2P KACA,3,2
GELAS JUS PORTO,1,1
KERTAS KADO,2,1
GELAS JUS PORTO,1,1
KERTAS KADO,2,1
KERANJANG PAJERO WARNA,1,1
SELIMUT LOVELLA 180X200,1,2
RAK CHIKI/SNACK JUMBO,2,1
GELAS MUG TTP 1 WARNA,1,1
MASKER DUCKBIL PUTIH,2,1
BUSA INOAC 140*20,1,1
MAINAN ANGSA TARIK,1,1
MAINAN ICE CREAM 901,1,1
BAD COVER BONITA 180X200,1,1
TUDUNG SAJI WARNA,2,1
TREMOS ELEPHANT,3,1
KERANJANG PAJERO WARNA,1,1
LAMPU LEED 5 WATT,2,1
SPREI LADY ROSE 120X20,1,1
KERTAS KADO,2,2
TEAPOT WARNA,1,1
CELENGAN SIZE M,2,1
KURSI BAKSO PLASTIK,1,1
RAK COSMIC 3SSN ABU,1,1
KACAMATA RENANG,2,2
TUDUNG SAJI WARNA,1,6
TEMPAT SABUN PASIFIK,2,10
GELAS JUS PORTO,3,6
PANCI SET 4 HAPPYFUN,4,25
TOPRON,1,1
PIRING PLASTIK JAGO 6PCS,1,1
MAGICCOM MIYAKO 509,1,1
"OILPOTS STAINLESS 1,3L",2,1
CHOPER SHENAR,1,1
KIPAS TORNADO 3IN1 NEW VIVA,1,1
MAINAN BIS LT 59,1,1
STIKER MOMO,1,1
KERANJANG PAJERO WARNA,1,3
CELANA KODOK BAYI,1,1
RAK PIRING JUMBO,1,1
KIPAS COSMOS XDC 16,1,1
DIPAN SULTAN,1,1
MANTEL ELMONDO ANAK,1,1
LEM DEXTON BOTOL,2,1
ROYAL FOAM KAIN ZAKAT,3,1
KIPAS COSMOS 16 SKM,4,1
TEMPAT TISU KOTAK PANJANG,1,3
KASUR LANTAI PALEMBANG,2,1
SERBET/LAP PIRING,4,10
MASKER DUCKBIL PUTIH,5,2
TIMBANGAN DIGITAL AXLO 40KG,6,1
SIRUP ABC DUS,1,1
STOP KONTAK BROCO,2,1
HANDUK MERAH PUTIH UK60,1,2
ROYAL FOAM KAIN ZAKAT,1,1
CELENGAN SIZE M,2,1
SIRUP ABC DUS,1,2
KIPAS COSMOS XDC 16,1,1
SPREI HOMEMADE 120,2,1
SPREI CALIFORNIA140X20,3,1
BUSA ROYAL 140x30,4,1
PEMBATAS KERTAS,5,1
PIRING DINASTY KUPU 9,6,1
RAKET NYAMUK FAMILY HELPER,1,1
KIPAS TORNADO 3IN1 NEW VIVA,1,1
MASKER DUCKBIL PUTIH,1,3
TREMOS ELEPHANT,1,1
MASKER DUCKBIL PUTIH,1,1
MANTEL ELMONDO ANAK,1,1
STIKER MOMO,1,1
RICE BUCKET 30L,1,1
PIRING ROTAN PLASTIK,1,2
PEMBATAS KERTAS,2,1
KIPAS DINDING WELHOME 12,1,1
KIPAS TORNADO 3IN1 NEW VIVA,1,1
SPRINGBED BIGDREAM 180,1,1
KIPAS DINDING WELHOME 1663E,1,1
TOPRON,1,1
SET TOP BOX ORION,1,1
KIPAS GANTUNG ARASHI 4 DAUN,2,1
RACUN TIKUS,3,1
SET TOP BOX ORION,1,1
JEMURAN ALUMINIUM STANDART WARNA,2,1
RACUN TIKUS,1,5
MASKER DUCKBIL PUTIH,1,1
KERANJANG PAJERO WARNA,2,1
EMBER 30 HITAM SUSAN,3,1
RACUN TIKUS,1,2
SIRUP ABC DUS,1,1
KIPAS TORNADO 3IN1 NEW VIVA,1,1
STIKER MOMO,2,1
KERANJANG PAJERO WARNA,1,1
MASKER DUCKBIL PUTIH,2,1
BOX 27 SL,1,1
MASKER DUCKBIL PUTIH,2,1
BOX CONTAINER,3,1
"OILPOTS STAINLESS 1,3L",1,2
SPRINGBED VALENCIA,2,2
KAPSTOK NAGAMAS 8 KAIT,3,1
JEMURAN ALUMINIUM STANDART WARNA,1,3
JEMURAN ALUMINIUM STANDART WARNA,1,4
CELANA KODOK BAYI,2,1
GELAS BAMBO,1,2
LEMARI PIRING ALUMINIUM 6P WARNA,1,1
LEMARI LS2P KACA,1,1
HANDUK MERAH PUTIH UK70,1,3
MASKER EARLOOP 3PLY,1,1
LEMARI MAXI SSN 4,2,1
WAJAN WARNA GSF,1,1
SET TOP BOX ORION,1,1
MASKER DUCKBIL PUTIH,2,1
RACUN TIKUS,1,1
MAGICOM COSMOS 9308,1,1
PEMBATAS KERTAS,2,1
RACUN TIKUS,3,1
KURSI KARET ORIGINAL,1,1
HANDUK KARAKTER ANAK,1,1
HANDUK MERAH PUTIH UK70,2,1
GELAS BAMBO,1,1
PEMBATAS KERTAS,2,1
BATU BATRAI DYNAMAX,3,2
MASKER DUCKBIL PUTIH,1,1
KIPAS DINDING WELHOME 12,1,1
LEM DEXTON BOTOL,1,1
SPREI LADY ROSE 180x20,1,1
SPREI LADY ROSE 160X20,2,1
RAK SEPATU SUSUN 5 GSF,3,1
SIRUP ABC DUS,1,1
HANDUK MERAH PUTIH UK70,2,1
ROYAL FOAM KAIN ZAKAT,3,1
BOTOL MINUM 750ML SL,1,1
MASKER DUCKBIL PUTIH,1,1
MASKER EARLOOP 3PLY,2,1
KIPAS TANGAN PORTABEL,3,1
BOTOL MINUM BALING & BUNNY,1,1
MEJA BELAJAR JUMBO+ KURSI APANEL,2,1
KIPAS TANGAN PORTABEL,1,1
SARUNG BUSA 140X20,1,1
SETRIKA COSMOS 3120 N,2,1
PAYUNG LIPAT 3 DIMENSI,3,1
MAINAN TRUK TTP 777,1,1
RAK PIRING MASTER,2,1
KIPAS TANGAN PORTABEL,1,2
MASKER DUCKBIL PUTIH,1,1
SIRUP ABC DUS,1,1
SPRINGBED VALENCIA,1,1
BOTOL ENJOYLIFE,2,1
RACUN CICAK,1,2
SIRUP ABC DUS,1,1
SENDOK/GARPU BATIK,1,3
KRUPUK KENTANG DUS,2,1
PANCI SET 4 HAPPYFUN,1,1
MANTEL JAKET CELANA TIKTOK,1,1
MASKER DUCKBIL PUTIH,2,1
BLENDER OMEGA NATIONAL,1,1
MASKER DUCKBIL PUTIH,1,1
SIRUP ABC DUS,2,1
TAPLAK KULKAS,3,1
MASKER DUCKBIL HITAM,1,1
LEM DEXTON BOTOL,1,1
TUDUNG SAJI ELCO,1,1
WAJAN WARNA GSF,2,1
LEM DEXTON BOTOL,3,1
MASKER DUCKBIL PUTIH,1,1
RAK AMAZING BY SHENAR,1,1
MASKER DUCKBIL HITAM,1,1
SPREI LADY ROSE 180x20,2,1
MASKER DUCKBIL PUTIH,1,1
PANGGANGAN LIPAT,1,1
TUDUNG SAJI ELCO,2,1
STIKER MOMO,3,1
RACUN TIKUS,1,1
KASUR LANTAI PALEMBANG,1,1
TEAPOT WARNA,2,1
SARUNG BANTAL GULING LADY ROSE,1,2
SET TOP BOX ORION,1,5
SERBET/LAP PIRING,1,1
SPRINGBED VALENCIA,1,3
SERBET/LAP PIRING,2,2
PEMBATAS KERTAS,1,1
KIPAS GANTUNG YUNDAI 5 DAUN,1,1
TOPRON,2,1
SPREI ILLUSION 160,3,1
CERMIN SIZE XL,4,1
PEMBATAS KERTAS,5,2
MASKER DUCKBIL PUTIH,1,3
MASKER DUCKBIL HITAM,2,2
MEJA BELAJAR IMPOR KARAKTER,1,1
BUSA INOAC UK 120X20,1,1
SPREI LADY ROSE 120X20,1,1
SPREI BONITA 160X20,2,1
SET TOP BOX ORION,1,1
MAINAN JEEP PUTIH,1,1
FRYPAN SET PANCI,2,1
WAJAN WARNA GSF,3,1
MASKER DUCKBIL HITAM,1,1
KERANJANG SAMPAH 828,1,1
PERETAN SERBAGUNA,2,2
KORDEN SMOKRING,1,1
KITCHEN MONICA 3SSN,1,1
HANDUK MERAH PUTIH UK70,1,1
SARUNG BANTAL GULING LADY ROSE,2,1
DISPENSER MIYAKO WD 185H,1,1
KERANJANG PAJERO WARNA,2,1
KIPAS DINDING WELHOME 1661,3,1
RAK PIRING JUMBO,1,1
MASKER DUCKBIL HITAM,1,3
TIMBANGAN  DIGITAL GSF,2,1
SELIMUT KARAKTER ANAK,3,6
HANDUK KARAKTER ANAK,4,12
MANTEL ELMONDO ANAK,1,1
PEMBATAS KERTAS,2,1
HANDUK MERAH PUTIH UK70,1,1
MASKER DUCKBIL HITAM,1,1
TREMOS SOLARIS LION STAR,1,1
KITCHEN MONICA 3SSN,1,3
MASKER DUCKBIL HITAM,2,1
KIPAS GANTUNG YUNDAI 5 DAUN,1,1
MASKER DUCKBIL HITAM,2,1
KERANJANG PAJERO WARNA,3,1
TEAPOT WARNA,1,2
KERTAS KADO,2,2
KIPAS TORNADO 3IN1 NEW VIVA,1,2
SPRINGBED BIGDREAM 180,2,2
GELAS JUS PORTO,3,4
MASKER DUCKBIL HITAM,1,2
TREMOS INDOGLASS 1000ML,1,1
SPRINGBED VALENCIA,1,3
MAINAN BEBEK BEBEKAN,1,1
MASKER EARLOOP 3PLY,2,1
MANTEL ELMONDO ANAK,3,1
TIMBANGAN DAPUR KENMASTER,1,1
MASKER DUCKBIL PUTIH,1,2
SPRINGBED BIGDREAM 180,2,1
BOX CB 55,3,1
MAGICOM KIRIN,4,1
RAK SEPATU SUSUN 5 GSF,1,1
PIRING DINASTY KUPU 8,2,1
STAN HANGER TOPI,3,1
PIRING DINASTY KUPU 9,4,3
RICE BUCKET 30L,1,1
TREMOS SOLARIS LION STAR,2,1
PIRING LUCKY COKLAT,3,1
MASKER DUCKBIL PUTIH,4,1
SIRUP ABC DUS,1,1
MASKER DUCKBIL PUTIH,2,1
PANCI GORENG SARANGAN,1,1
TREMOS SOLARIS LION STAR,2,1
MASKER DUCKBIL PUTIH,3,1
HANDUK MERAH PUTIH UK50,1,1
KAPSTOK WARNA,1,1
RAK PIRING JUMBO,1,1
HANDUK MERAH PUTIH UK50,2,3
MASKER DUCKBIL PUTIH,1,1
KIPAS TORNADO 3IN1 NEW VIVA,3,1
SIRUP ABC DUS,4,1
MASKER DUCKBIL HITAM,1,3
MASKER DUCKBIL PUTIH,1,2
MASKER DUCKBIL HITAM,2,2
MASKER DUCKBIL PUTIH,1,2
JEMURAN POPOK 30  HOKIESTAR,1,1
KUDA KUDAAN,2,1
BUBLEGUM KAMERA,3,1
BATU BATRAI DYNAMAX,1,3
BUBLEGUM KAMERA,1,1
BATU BATRAI DYNAMAX,2,3
KAPSTOK NAGAMAS 8 KAIT,3,2
HANDUK MERAH PUTIH UK50,4,1
PEMBATAS KERTAS,5,1
CELANA KODOK BAYI,1,1
SANDAL SWALLOW BSR,1,1
RAK GANTUNG 3IN1,2,1
MAWAR LAUNDRY REFILL,1,1
KACAMATA RENANG,2,1
BOX 156 SL,1,1
KURMA AL QASEEM,1,1
BOTOL MINUM 750ML SL,2,1
HANDUK MERAH PUTIH UK50,1,9
SIRUP ABC DUS,1,1
TEMPAT BERAS 12 LTR,1,1
LAMPU BELAJAR REIDA BONEKA,1,1
RAK AMAZING BY SHENAR,1,1
DISPENSER WD 289 HOT N COOL,1,1
HANDUK MERAH PUTIH UK50,1,3
MAINAN DISPENSER DUS,2,1
TREMOS ELEPHANT,3,1
HANDUK MERAH PUTIH UK50,1,3
HANDUK MERAH PUTIH UK50,1,5
SARUNG BANTAL GULING LADY ROSE,2,1
MANTEL JAKET CELANA TIKTOK,1,1
SET TOP BOX ORION,1,1
BOX 156 SL,1,1
SETRIKA MASPION HA 110,2,1
RACUN TIKUS,2,2
MASKER DUCKBIL HITAM,1,1
MASKER DUCKBIL PUTIH,2,1
TUDUNG SAJI ELCO,3,1
WAJAN WARNA GSF,4,1
MANGKOK JAGO TOYOKI,1,1
MASKER EARLOOP 3PLY,2,1
LOYANG NASTAR KCL,3,3
PEMBATAS KERTAS,4,1
TIMBANGAN BADAN KECIL,5,1
KORESAN/SERUTAN PENSIL,6,1
HANDUK MERAH PUTIH UK50,1,1
CELANA KODOK BAYI,1,1
SARUNG BANTAL GULING LADY ROSE,1,7
SIRUP ABC DUS,1,1
MAINAN TROLI INDOMART,1,1
SET TOP BOX ORION,1,1
SIRUP ABC DUS,1,1
MAINAN TROLI INDOMART,1,1
GULAKU 1KG,1,1
TREMOS SOLARIS LION STAR,2,1
PIRING DINASTY KUPU 9,1,1
TAPLAK MEJA MAKAN,1,1
PEMBATAS KERTAS,1,1
KARPET SPONS TEBAL,2,1
KIPAS DINDING WELHOME 1661,1,1
BOX CB 55,1,3
MASKER DUCKBIL PUTIH,2,3
MASKER DUCKBIL HITAM,3,2
RAK PIRING JUMBO,1,1
PRESTO GSF 26CM,1,2
TEMPAT MAKAN GRACIA,2,1
HANDUK MERAH PUTIH UK60,1,1
BLENDER OMEGA NATIONAL,2,1
TEAPOT WARNA,3,1
TUDUNG SAJI SAGA,1,1
KAPSTOK WARNA,2,1
MASKER DUCKBIL PUTIH,3,1
MEJA SETRIKA DUDUK,1,1
MASKER DUCKBIL HITAM,2,1
BOTOL MINUM 750ML SL,1,1
PANCI SET 4 HAPPYFUN,2,1
JEMURAN ALUMINIUM STANDART WARNA,1,1
TREMOS ELEPHANT,1,1
PEMBATAS KERTAS,1,1
SIKAT GIGI ANAK U,1,8
BOX 156 SL,1,2
BOX EZ 75,2,1
BANGKU BAKSO HITAM TABITA,3,1
BOX EZ 95,4,1
KAPSTOK NAGAMAS 8 KAIT,5,1
SIKAT GIGI ANAK U,1,4
MAINAN BEBEK BEBEKAN,1,1
BLENDER TARIK TANGAN MINI,2,1
MAINAN VESPA MINI MUSIK,1,1
SIKAT GIGI ANAK U,1,9
RAK PIRING MASTER,1,1
SPRINGBED BIGLAND 160,1,1
KUDA KUDAAN,1,1
EMBER 22 SJP HITAM,1,1
PEL PELAN NAGOYA,2,1
SENDOK/GARPU BATIK,3,5
SPRITE/FANTA/COLA,1,3
MAINAN RING DONAT 138,1,1
TEKO LISTRIK LYQ,2,2
BLENDER TARIK TANGAN MINI,1,2
MAINAN RING DONAT 138,1,1
SANDAL SWALLOW BSR,1,1
TEKO LISTRIK LYQ,1,5
SIKAT GIGI ANAK U,1,1
TEKO LISTRIK LYQ,2,2
MILK POT UK16,1,1
JEMURAN HANDUK VINODA,2,1
BOTOL MINUM 750ML SL,3,2
SAPU MINI,1,2
WADAH BERAS/TEMPAT CUCI BERAS,1,2
POMPA BAN MINI,2,3
TEKO LISTRIK LYQ,3,2
GELAS TAKAR AIR,1,1
SIRUP ABC DUS,2,1
BONCENGAN ROTAN TANPA LILITAN,1,1
SAPU MINI,2,1
KARPET SPONS TEBAL,1,1
TREMOS INDOGLASS 750ML,1,1
JEMURAN ALUMINIUM STANDART WARNA,1,3
MASKER DUCKBIL PUTIH,2,1
MAINAN VESPA MINI MUSIK,1,1
SPREI CALIFORNIA140X20,1,1
COOKWARE SET 13PCS,1,1
KORESAN/SERUTAN PENSIL,2,1
POMPA BAN MINI,1,1
BLENDER TARIK TANGAN MINI,2,1
KARET RAMBUT POUCH,3,1
MILK POT UK16,1,1
TAPLAK KULKAS,2,2
TREMOS SOLARIS LION STAR,3,1
KERTAS KADO,4,2
BLENDER MIYAKO 501 PF,1,1
GELAS TAKAR AIR,2,1
PIRING ROTAN PLASTIK,3,1
MAWAR LAUNDRY BOTOL,1,1
PEMBATAS KERTAS,2,1
KURSI BAKSO PLASTIK,1,1
RAK CHIKI/SNACK JUMBO,1,2
MANTEL SETELAN  POLKADOT,1,1
LEMARI GMCC TIREX 3SSN,2,1
SET TOP BOX ORION,1,1
KARPET BOLAK BALIK JUMBO,1,1
HANDUK MERAH PUTIH UK50,1,1
TEMPAT TISU KOTAK PANJANG,1,1
SIRUP ABC DUS,1,5
MASKER DUCKBIL HITAM,2,5
MASKER DUCKBIL PUTIH,3,4
JEMURAN MENARA SHENAR,4,1
KUDA KUDAAN,1,1
TEMPAT SABUN PASIFIK,2,1
WADAH BERAS/TEMPAT CUCI BERAS,3,1
WADAH BERAS/TEMPAT CUCI BERAS,1,1
SET TOP BOX ORION,2,1
POMPA BAN MINI,1,1
TEKO LISTRIK LYQ,1,1
MASKER DUCKBIL HITAM,2,1
LEMARI PIRING 3P ALUMINIUM,1,1
SARUNG BANTAL GULING VITO,1,1
PIRING 2 WARNA,1,1
CELENGAN SIZE M,1,1
SPRINGBED BIGDREAM 180,1,2
GELAS TAKAR AIR,1,1
POMPA BAN MINI,1,1
PANGGANGAN PORTABEL,1,1
LEMARI LS2P KACA,1,2
RAK SUDUT TEMPEL,2,1
BOTOL HYDRO LIONSTAR,3,2
JAM DINDING OGANA JUMBO,1,1
TREMOS LION STAR CORONA,1,1
BOX CB 75,1,1
SIKAT CUCI BAJU,1,1
MAINAN KGP 70 ISI 4,2,1
MAINAN TROLI INDOMART,1,1
MASKER DUCKBIL HITAM,1,1
KAPSTOK NAGAMAS 8 KAIT,1,1
SIKAT GIGI ANAK U,2,3
JAM VINODA JUMBO,1,1
LEMARI LS2P KACA,2,2
BOTOL HYDRO LIONSTAR,3,1
BOX  CB 30,4,1
PERETAN SERBAGUNA,1,1
WAJAN WARNA GSF,2,1
KOMPOR RINNAI 522 C,3,1
BOX  CB 30,1,1
PEL PELAN NAGOYA,1,1
PEL PELAN VINODA,1,1
RACUN TIKUS,1,2
SIKAT GIGI ANAK U,1,2
PENGKI CAPUCCINO,2,1
KURMA AL QASEEM,1,1
PERASAN JERUK STENLIS,2,1
SPREI RUMBAI ILLUSIONS,1,1
TEMPAT TISU KOTAK PANJANG,2,1
SIKAT GIGI ANAK U,1,3
LEMARI 12 SUSUN SERBAGUNA ACTIV,1,1
CANGKIR LEPEK ROSE,2,1
KERANJANG PAJERO WARNA,1,2
SIKAT GIGI ANAK U,2,2
PIRING PLASTIK CAP JAGO,3,2
SAMBUNGAN KRAN,1,1
SIKAT GIGI ANAK U,2,3
PLAYMATE BAYI,1,1
SIKAT GIGI ANAK U,1,4
SIKAT GIGI ANAK U,1,1
TEMPAT TISU KOTAK PANJANG,1,1
SIKAT GIGI ANAK U,1,2
MAINAN KGP 70 ISI 4,2,1
MASKER DUCKBIL HITAM,1,2
SIKAT GIGI ANAK U,1,1
TERMOS SCRCH 1000ML,1,1
MANTEL PONCO NEW VEGA,2,1
SIRUP ABC DUS,3,1
TEMPAT TISU KOTAK PANJANG,1,1
KERANJANG PAJERO WARNA,1,1
MASKER DUCKBIL HITAM,1,1
PIRING PLASTIK CAP JAGO,2,1
KOLAM RENANG1.52CM,1,1
BOTOL MINUM 750ML SL,2,1
SAPU TEPES,3,1
POMPA BAN MINI,1,1
SIKAT GIGI ANAK U,2,2
KIPAS WELHOME BERDIRI 1681,1,1
SIKAT GIGI ANAK U,2,1
GILINGAN MIE GSF,1,1
PIRING PLASTIK CAP JAGO,1,1
BANTAL SOVA,1,1
SPREI ILLUSION 160,2,2
SERBET/LAP PIRING,3,3
RAK SUDUT TEMPEL,4,1
KAPSTOK WARNA,5,2
KOMPOR RINNAI 522 C,1,1
KLEM SLANG,2,2
MEJA SETRIKA BERDIRI,1,1
HANDUK DEWASA TOWEL,2,2
SPREI CALIFORNIA140X20,1,1
KOMPOR RINNAI 522 C,1,1
BUBUK PEMBERSIH MESIN CUCI,1,3
ALAT CUKUR HAPPYKING,2,2
PANCI SET 3 WARNA GSF,3,1
TIMBANGAN DIGITAL AXLO 40KG,4,1
BUSA INOAC 140*20,1,1
TREMOS LION STAR CORONA,1,1
TIMBANGAN DAPUR KENMASTER,2,1
SARINGAN TEH TANGGUNG,1,1
WAJAN WARNA GSF,2,1
PIRING LUCKY COKLAT,3,1
SELIMUT DEWASA,1,1
HANDUK MERAH PUTIH UK70,2,1
BANTAL SOVA,3,1
SELIMUT LOVELLA 180X200,4,1
SPRINGBED VALENCIA,1,2
RAK BUKU GSF,1,1
PANGGANGAN LIPAT,2,1
JEMURAN HANDUK VINODA,1,2
KUDA KUDAAN,1,1
MAWAR LAUNDRY REFILL,2,1
KOK,3,1
LAMPU AJAIB 18 WATT,4,2
TIMBANGAN  DIGITAL GSF,5,1
WAFER TANGO,6,1
BOX  CB 30,7,1
BOX 10 EZ,8,1
WALLPAPER DAPUR 5M,9,4
LEMARI GMCC TIREX 3SSN,10,1
SAMBUNGAN KRAN,1,2
SPRINGBED BIGDREAM 180,2,1
WAJAN WARNA GSF,1,2
SINGLE HANGER BY SHENAR,1,1
SERBET/LAP PIRING,1,1
ALAT CUKUR HAPPYKING,2,1
KERANJANG PAJERO WARNA,1,2
MANTEL HUNTER PONCO N CELANA,2,1
SIKAT GIGI ANAK U,1,2
KIPAS WELHOME BERDIRI 1681,1,1
CELANA KOLOR DEWASA  SEDANG,1,10
TIMBANGAN DAPUR KENMASTER,1,1
PANCI SET 3 WARNA GSF,1,1
RAK SEPATU PORTABLE GENEVA 5SN,2,1
HANDUK DEWASA TOWEL,1,2
BOTOL MASKY LIONSTAR,2,1
CELANA KOLOR DEWASA  SEDANG,1,5
